0.489103	0.532314	0.452381	8018.000000	17724.000000	2298.000000	4317.000000
0.549761	0.584277	0.519096	8223.000000	15841.000000	3404.000000	5826.000000
0.777006	0.755041	0.800288	17768.000000	22202.000000	6778.000000	8977.000000
0.623344	0.542308	0.732853	9050.000000	12349.000000	2852.000000	5259.000000
0.596004	0.694151	0.522173	13094.000000	25076.000000	2896.000000	4172.000000
0.770704	0.689690	0.873283	7057.000000	8081.000000	1378.000000	1998.000000
0.651900	0.606682	0.704401	5650.000000	8021.000000	1598.000000	2634.000000
0.433962	0.327641	0.642434	5744.000000	8941.000000	2149.000000	6559.000000
0.541470	0.594614	0.497046	6478.000000	13033.000000	1634.000000	2748.000000
0.405860	0.319289	0.556838	5114.000000	9184.000000	1940.000000	6076.000000
0.571512	0.489976	0.685601	7942.000000	11584.000000	2444.000000	4988.000000
0.343936	0.262748	0.497732	3841.000000	7717.000000	1216.000000	4628.000000
0.506073	0.416845	0.643905	7459.000000	11584.000000	1950.000000	4678.000000
0.762755	0.831069	0.704819	12784.000000	18138.000000	4098.000000	4931.000000
0.711684	0.684223	0.741441	12669.000000	17087.000000	2975.000000	4348.000000
0.755536	0.673038	0.861083	13519.000000	15700.000000	3028.000000	4499.000000
0.597400	0.546041	0.659423	10742.000000	16290.000000	3048.000000	5582.000000
0.625098	0.661529	0.592470	12510.000000	21115.000000	4206.000000	6358.000000
0.749122	0.665158	0.857348	10746.000000	12534.000000	4114.000000	6185.000000
0.726784	0.655249	0.815853	10159.000000	12452.000000	3539.000000	5401.000000
0.623904	0.512173	0.797985	6336.000000	7940.000000	2798.000000	5463.000000
0.632343	0.532906	0.777402	7809.000000	10045.000000	3328.000000	6245.000000
0.805815	0.840612	0.773785	12769.000000	16502.000000	4504.000000	5358.000000
0.656160	0.683628	0.630814	12926.000000	20491.000000	4259.000000	6230.000000
0.233815	0.268066	0.207325	1336.000000	6444.000000	549.000000	2048.000000
0.599822	0.464481	0.846468	4769.000000	5634.000000	1190.000000	2562.000000
0.572979	0.532888	0.619593	6331.000000	10218.000000	1515.000000	2843.000000
0.630643	0.562945	0.716850	6190.000000	8635.000000	3242.000000	5759.000000
0.772142	0.638623	0.976249	3576.000000	3663.000000	1002.000000	1569.000000
0.396765	0.350778	0.456628	4206.000000	9211.000000	1984.000000	5656.000000
0.721557	0.685665	0.761414	10940.000000	14368.000000	3946.000000	5755.000000
0.401055	0.428056	0.377258	5388.000000	14282.000000	2255.000000	5268.000000
0.656487	0.583876	0.749723	11497.000000	15335.000000	4215.000000	7219.000000
0.581956	0.457075	0.800730	12280.000000	15336.000000	2891.000000	6325.000000
0.688088	0.641936	0.741390	13735.000000	18526.000000	5278.000000	8222.000000
0.717254	0.667122	0.775533	14625.000000	18858.000000	4884.000000	7321.000000
0.503493	0.372229	0.777766	7332.000000	9427.000000	2099.000000	5639.000000
0.518964	0.424212	0.668216	8193.000000	12261.000000	3364.000000	7930.000000
0.653172	0.644083	0.662522	14172.000000	21391.000000	5067.000000	7867.000000
0.262794	0.162318	0.689763	3733.000000	5412.000000	958.000000	5902.000000
0.706789	0.641304	0.787168	13226.000000	16802.000000	3481.000000	5428.000000
0.582630	0.606557	0.560519	8808.000000	15714.000000	2997.000000	4941.000000
0.743918	0.763993	0.724871	15115.000000	20852.000000	5992.000000	7843.000000
0.616295	0.627389	0.605585	10235.000000	16901.000000	2593.000000	4133.000000
0.673324	0.669301	0.677396	11217.000000	16559.000000	3133.000000	4681.000000
0.695598	0.594163	0.838796	12566.000000	14981.000000	4499.000000	7572.000000
0.439726	0.347358	0.599013	7765.000000	12963.000000	2873.000000	8271.000000
0.577481	0.604517	0.552760	12148.000000	21977.000000	4095.000000	6774.000000
0.577977	0.448312	0.813169	9497.000000	11679.000000	2537.000000	5659.000000
0.423719	0.440412	0.408246	4456.000000	10915.000000	2136.000000	4850.000000
0.688947	0.618237	0.777920	6708.000000	8623.000000	1817.000000	2939.000000
0.752600	0.729905	0.776751	14453.000000	18607.000000	2924.000000	4006.000000
0.687536	0.620413	0.770945	10205.000000	13237.000000	2857.000000	4605.000000
0.303131	0.197484	0.651837	4879.000000	7485.000000	1523.000000	7712.000000
0.686430	0.774058	0.616624	11521.000000	18684.000000	3676.000000	4749.000000
0.314986	0.248944	0.428720	11975.000000	27932.000000	2181.000000	8761.000000
0.633318	0.587806	0.686470	11994.000000	17472.000000	4030.000000	6856.000000
0.704599	0.777744	0.644030	9607.000000	14917.000000	2551.000000	3280.000000
0.480679	0.388154	0.631120	5788.000000	9171.000000	1789.000000	4609.000000
0.477013	0.444275	0.514961	10412.000000	20219.000000	2324.000000	5231.000000
0.695341	0.698482	0.692229	12240.000000	17682.000000	3542.000000	5071.000000
0.646350	0.480817	0.985700	5859.000000	5944.000000	2118.000000	4405.000000
0.392687	0.851501	0.255185	2436.000000	9546.000000	539.000000	633.000000
